                         CADASTRO DE PRODUTOS DA POF 2008-2009;;;;;;;;
;;;;;;;;
( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO );;;;;;;;
(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3) ;;;;;;;;
;;;;;;;;
;;;;;;;;
QUADRO;GRUPO;Quadro_2dig_txt;CÓDIGO;codigo_txt;Complete_item_code;PRODUTO;;
09;09;09;04201;04201;X0904201;CONSERTO DE APARELHO SONORO (PECA+MAO-DE-OBRA);;
09;09;09;04301;04301;X0904301;CONSERTO DE APARELHO SONORO (PECA);;
09;09;09;04401;04401;X0904401;CONSERTO DE APARELHO SONORO (MAO-DE-OBRA);;
09;09;09;04501;04501;X0904501;CONSERTO DE RADIO (PECA+MAO-DE-OBRA);;
09;09;09;04601;04601;X0904601;CONSERTO DE RADIO (PECA);;
09;09;09;04701;04701;X0904701;CONSERTO DE RADIO (MAO+DE+OBRA);;
09;09;09;04801;04801;X0904801;CONSERTO DE RADIO-RELOGIO (PECA+MAO-DE-OBRA);;
09;09;09;04901;04901;X0904901;CONSERTO DE RADIO-RELOGIO (PECA);;
09;09;09;05001;05001;X0905001;CONSERTO DE RADIO-RELOGIO (MAO-DEOBRA);;
09;09;09;05101;05101;X0905101;CONSERTO DE VIDEOCASSETE (PECA+MAO-DE-OBRA);;
09;09;09;05201;05201;X0905201;CONSERTO DE VIDEOCASSETE (PECA);;
09;09;09;05301;05301;X0905301;CONSERTO DE VIDEOCASSETE (MAO-DE-OBRA);;
09;09;09;05401;05401;X0905401;CONSERTO DE MAQUINA DE LAVAR ROUPA (PECA+MAO-DE-OBRA);;
09;09;09;05501;05501;X0905501;CONSERTO DE MAQUINA DE LAVAR ROUPA (PECA);;
09;09;09;05601;05601;X0905601;CONSERTO DE MAQUINA DE LAVAR ROUPA (MAO-DE-OBRA);;
09;09;09;05701;05701;X0905701;CONSERTO DE MAQUINA DE SECAR ROUPA (PECA+MAO-DE-OBRA);;
09;09;09;05801;05801;X0905801;CONSERTO DE MAQUINA DE SECAR ROUPA (PECA);;
09;09;09;05901;05901;X0905901;CONSERTO DE MAQUINA DE SECAR ROUPA (MAO-DE-OBRA);;
09;09;09;06001;06001;X0906001;CONSERTO DE FOGAO (PECA+MAO-DE-OBRA);;
09;09;09;06101;06101;X0906101;CONSERTO DE FOGAO (PECA);;
09;09;09;06201;06201;X0906201;CONSERTO DE FOGAO (MAO-DE-OBRA);;
09;09;09;06301;06301;X0906301;CONSERTO DE AR CONDICIONADO (PECA+MAO-DE-OBRA);;
09;09;09;06401;06401;X0906401;CONSERTO DE AR CONDICIONADO (PECA);;
09;09;09;06501;06501;X0906501;CONSERTO DE AR CONDICIONADO (MAO-DE-OBRA);;
09;09;09;06601;06601;X0906601;CONSERTO DE FURADEIRA ELETRICA (PECA+MAO-DE-OBRA);;
09;09;09;06701;06701;X0906701;CONSERTO DE FURADEIRA ELETRICA (PECA);;
09;09;09;06801;06801;X0906801;CONSERTO DE FURADEIRA ELETRICA (MAO-DE-OBRA);;
09;09;09;06901;06901;X0906901;CONSERTO DE ORGAO ELETRONICO (PECA+MAO-DE-OBRA);;
09;09;09;07001;07001;X0907001;CONSERTO DE ORGAO ELETRONICO (PECA);;
09;09;09;07101;07101;X0907101;CONSERTO DE ORGAO ELETRONICO (MAO-DE-OBRA);;
09;09;09;07201;07201;X0907201;CONSERTO DE SECRETARIA ELETRONICA (PECA+MAO-DE-OBRA);;
09;09;09;07301;07301;X0907301;CONSERTO DE SECRETARIA ELETRONICA (PECA);;
09;09;09;07401;07401;X0907401;CONSERTO DE SECRETARIA ELETRONICA (MAO-DE-OBRA);;
09;09;09;07501;07501;X0907501;CONSERTO DE MAQUINA DE COSTURA (PECA+MAO-DE-OBRA);;
09;09;09;07601;07601;X0907601;CONSERTO DE MAQUINA DE COSTURA (PECA);;
09;09;09;07701;07701;X0907701;CONSERTO DE MAQUINA DE COSTURA (MAO-DE-OBRA);;
09;09;09;07801;07801;X0907801;CONSERTO DE MAQUINA DE OVERLOCK (PECA+MAO-DE-OBRA);;
09;09;09;07901;07901;X0907901;CONSERTO DE MAQUINA DE OVERLOCK (PECA);;
09;09;09;08001;08001;X0908001;CONSERTO DE MAQUINA DE OVERLOCK (MAO-DE-OBRA);;
09;09;09;08101;08101;X0908101;CONSERTO DE BATEDEIRA DE BOLO (PECA+MAO-DE-OBRA);;
09;09;09;08201;08201;X0908201;CONSERTO DE BATEDEIRA DE BOLO (PECA);;
09;09;09;08301;08301;X0908301;CONSERTO DE BATEDEIRA DE BOLO (MAO-DE-OBRA);;
09;09;09;08401;08401;X0908401;CONSERTO DE LIQUIDIFICADOR (PECA+MAO-DE-OBRA);;
09;09;09;08501;08501;X0908501;CONSERTO DE LIQUIDIFICADOR (PECA);;
09;09;09;08601;08601;X0908601;CONSERTO DE LIQUIDIFICADOR (MAO-DE-OBRA);;
09;09;09;08701;08701;X0908701;CONSERTO DE MULTIPROCESSADOR (PECA+MAO-DE-OBRA);;
09;09;09;08801;08801;X0908801;CONSERTO DE MULTIPROCESSADOR (PECA);;
09;09;09;08901;08901;X0908901;CONSERTO DE MULTIPROCESSADOR (MAO-DE-OBRA);;
09;09;09;09001;09001;X0909001;CONSERTO DE FORNO ELETRICO (PECA+MAO-DE-OBRA);;
09;09;09;09101;09101;X0909101;CONSERTO DE FORNO ELETRICO (PECA);;
09;09;09;09201;09201;X0909201;CONSERTO DE FORNO ELETRICO (MAO-DE-OBRA);;
09;09;09;09301;09301;X0909301;CONSERTO DE MAQUINA DE LAVAR LOUCAS (PECA+MAO-DE-OBRA);;
09;09;09;09401;09401;X0909401;CONSERTO DE MAQUINA DE LAVAR LOUCAS (PECA);;
09;09;09;09501;09501;X0909501;CONSERTO DE MAQUINA DE LAVAR LOUCAS (MAO-DE-OBRA);;
09;09;09;09601;09601;X0909601;CONSERTO DE RELOGIO DE MESA (PECA+MAO-DE-OBRA);;
09;09;09;09701;09701;X0909701;CONSERTO DE RELOGIO DE MESA (PECA);;
09;09;09;09801;09801;X0909801;CONSERTO DE RELOGIO DE MESA (MAO-DE-OBRA);;
09;09;09;09901;09901;X0909901;CONSERTO DE RELOGIO DE PAREDE (PECA+MAO-DE-OBRA);;
09;09;09;10001;10001;X0910001;CONSERTO DE RELOGIO DE PAREDE (PECA);;
09;09;09;10101;10101;X0910101;CONSERTO DE RELOGIO DE PAREDE (MAO-DE-OBRA);;
09;09;09;10201;10201;X0910201;CONSERTO DE VENTILADOR (PECA+MAO-DE-OBRA);;
09;09;09;10301;10301;X0910301;CONSERTO DE VENTILADOR (PECA);;
09;09;09;10401;10401;X0910401;CONSERTO DE VENTILADOR (MAO-DE-OBRA);;
09;09;09;10501;10501;X0910501;CONSERTO DE OZONIZADOR (PECA+MAO-DE-OBRA);;
09;09;09;10601;10601;X0910601;CONSERTO DE OZONIZADOR (PECA);;
09;09;09;10701;10701;X0910701;CONSERTO DE OZONIZADOR (MAO-DE-OBRA);;
09;09;09;10801;10801;X0910801;CONSERTO DE TORNEIRA ELETRICA (PECA+MAO-DE-OBRA);;
09;09;09;10901;10901;X0910901;CONSERTO DE TORNEIRA ELETRICA (PECA);;
09;09;09;11001;11001;X0911001;CONSERTO DE TORNEIRA ELETRICA (MAO-DE-OBRA);;
09;09;09;11101;11101;X0911101;CONSERTO DE ENCERADEIRA (PECA+MAO-DE-OBRA);;
09;09;09;11201;11201;X0911201;CONSERTO DE ENCERADEIRA (PECA);;
09;09;09;11301;11301;X0911301;CONSERTO DE ENCERADEIRA (MAO-DE-OBRA);;
09;09;09;11401;11401;X0911401;CONSERTO DE MICROCOMPUTADOR (PECA+MAO-DE-OBRA);;
09;09;09;11501;11501;X0911501;CONSERTO DE MICROCOMPUTADOR (PECA);;
09;09;09;11601;11601;X0911601;CONSERTO DE MICROCOMPUTADOR (MAO-DE-OBRA);;
09;09;09;11701;11701;X0911701;CONSERTO DE CHUVEIRO ELETRICO (PECA+MAO-DE-OBRA);;
09;09;09;11801;11801;X0911801;CONSERTO DE CHUVEIRO ELETRICO (PECA);;
09;09;09;11901;11901;X0911901;CONSERTO DE CHUVEIRO ELETRICO (MAO-DE-OBRA);;
09;09;09;12001;12001;X0912001;CONSERTO DE SECADOR DE CABELOS (PECA+MAO-DE-OBRA);;
09;09;09;12101;12101;X0912101;CONSERTO DE SECADOR DE CABELOS (PECA);;
09;09;09;12201;12201;X0912201;CONSERTO DE SECADOR DE CABELOS (MAO-DE-OBRA);;
09;09;09;12301;12301;X0912301;CONSERTO DE MICROONDAS (PECA+MAO-DE-OBRA);;
09;09;09;12401;12401;X0912401;CONSERTO DE MICROONDAS (PECA);;
09;09;09;12501;12501;X0912501;CONSERTO DE MICROONDAS (MAO-DE-OBRA);;
09;09;09;12601;12601;X0912601;CONSERTO DE VIDEOGAME (PECA+MAO-DE-OBRA);;
09;09;09;12701;12701;X0912701;CONSERTO DE VIDEOGAME (PECA);;
09;09;09;12801;12801;X0912801;CONSERTO DE VIDEOGAME (MAO-DE-OBRA);;
09;09;09;12901;12901;X0912901;CONSERTO DE CENTRIFUGA (PECA+MAO-DE-OBRA);;
09;09;09;13001;13001;X0913001;CONSERTO DE CENTRIFUGA (PECA);;
09;09;09;13101;13101;X0913101;CONSERTO DE CENTRIFUGA (MAO-DE-OBRA);;
09;09;09;13201;13201;X0913201;CONSERTO DE IMPRESSORA (PECA+MAO-DE-OBRA);;
09;09;09;13301;13301;X0913301;CONSERTO DE IMPRESSORA (PECA);;
09;09;09;13401;13401;X0913401;CONSERTO DE IMPRESSORA (MAO-DE-OBRA);;
09;09;09;13501;13501;X0913501;CONSERTO DE CONTROLE REMOTO (PECA+MAO-DE-OBRA);;
09;09;09;13601;13601;X0913601;CONSERTO DE CONTROLE REMOTO (PECA);;
09;09;09;13701;13701;X0913701;CONSERTO DE CONTROLE REMOTO (MAO-DE-OBRA);;
09;09;09;13801;13801;X0913801;CONSERTO DE FAX (PECA+MAO-DE-OBRA);;
09;09;09;13901;13901;X0913901;CONSERTO DE FAX (PECA);;
09;09;09;14001;14001;X0914001;CONSERTO DE FAX (MAO-DE-OBRA);;
09;09;09;14101;14101;X0914101;CONSERTO DE DVD (PECA+MAO-DE-OBRA);;
09;09;09;14201;14201;X0914201;CONSERTO DE DVD (PECA);;
09;09;09;14301;14301;X0914301;CONSERTO DE DVD (MAO-DE-OBRA);;
09;09;09;14401;14401;X0914401;REFORMA DE INSTRUMENTO MUSICAL (PECA+MAO-DE-OBRA);;
09;09;09;14501;14501;X0914501;REFORMA DE INSTRUMENTO MUSICAL (PECA);;
09;09;09;14601;14601;X0914601;REFORMA DE INSTRUMENTO MUSICAL (MAO-DE-OBRA);;
09;09;09;14701;14701;X0914701;CONSERTO DE INTERFONE (PECA+MAO-DE-OBRA);;
09;09;09;14901;14901;X0914901;CONSERTO DO INTERFONE (MAO-DE-OBRA);;
09;09;09;15001;15001;X0915001;CONSERTO DE APARELHO ELETRONICO (PECA + MAO-DE-OBRA);;
09;09;09;15601;15601;X0915601;CONSERTO DE BOMBA DE AGUA ELETRICA (PECA+MAO-DE-OBRA);;
09;09;09;15701;15701;X0915701;CONSERTO DE BOMBA DE AGUA ELETRICA (PECA);;
09;09;09;15801;15801;X0915801;CONSERTO DE BOMBA DE AGUA ELETRICA (MAO-DE-OBRA);;
09;09;09;15901;15901;X0915901;CONSERTO DE BEBEDOURO ELETRICO (PECA+MAO-DE-OBRA);;
09;09;09;16001;16001;X0916001;CONSERTO DE BEBEDOURO ELETRICO (PECA);;
09;09;09;16101;16101;X0916101;CONSERTO DE BEBEDOURO ELETRICO (MAO DE OBRA);;
09;09;09;16201;16201;X0916201;CONSERTO DE CAFETEIRA (PECA+MAO-DE-OBRA);;
09;09;09;99901;99901;X0999901;AGREGADO;;
10;10;10;00101;00101;X1000101;ALUGUEL DO IMOVEL;;
10;10;10;00201;00201;X1000201;PRESTACAO DO IMOVEL;;
10;10;10;00301;00301;X1000301;ALUGUEL DE GARAGEM;;
10;10;10;00401;00401;X1000401;CONDOMINIO;;
10;10;10;00501;00501;X1000501;IMPOSTO PREDIAL E TERRITORIAL URBANO (IPTU);;
10;10;10;00502;00502;X1000502;IPTU;;
10;10;10;00601;00601;X1000601;ADICIONAIS DO ALUGUEL DO IMOVEL (JUROS, MULTA, ETC.);;
10;10;10;00602;00602;X1000602;JUROS DO ALUGUEL DO IMOVEL;;
10;10;10;00603;00603;X1000603;MULTA DO ALUGUEL DO IMOVEL;;
10;10;10;00701;00701;X1000701;ADICIONAIS DE PRESTACAO DO IMOVEL (JUROS, MULTA, ETC.);;
10;10;10;00702;00702;X1000702;JUROS DE PRESTACAO DO IMOVEL;;
10;10;10;00703;00703;X1000703;MULTA DE PRESTACAO DO IMOVEL;;
10;10;10;00801;00801;X1000801;ADICIONAIS DE ALUGUEL DE GARAGEM (JUROS, MULTA, ETC.);;
10;10;10;00802;00802;X1000802;JUROS DE ALUGUEL DE GARAGEM;;
10;10;10;00803;00803;X1000803;MULTA DE ALUGUEL DE GARAGEM;;
10;10;10;00901;00901;X1000901;ADICIONAIS DE CONDOMINIO (JUROS, MULTA, ETC.);;
10;10;10;00902;00902;X1000902;JUROS DE CONDOMINIO;;
10;10;10;00903;00903;X1000903;MULTA DE CONDOMINIO;;
10;10;10;01001;01001;X1001001;ADICIONAIS DE IMPOSTO PREDIAL (JUROS, MULTA, ETC.);;
10;10;10;01002;01002;X1001002;JUROS DE IMPOSTO PREDIAL;;
10;10;10;01003;01003;X1001003;MULTA DE IMPOSTO PREDIAL;;
10;10;10;01101;01101;X1001101;IMPOSTO SOBRE PROPRIEDADE TERRITORIAL RURAL (IPTR);;
10;10;10;01102;01102;X1001102;IPTR;;
10;10;10;01201;01201;X1001201;SERVICO DE PATRIMONIO DA UNIAO (SPU);;
10;10;10;01301;01301;X1001301;INCRA;;
10;10;10;01401;01401;X1001401;ADICIONAIS DE IPTR;;
10;10;10;09001;09001;X1009001;ALUGUEL ESTIMADO;;
11;11;11;00101;00101;X1100101;AZULEJO E PISO;;
11;11;11;00102;00102;X1100102;PISO;;
11;11;11;00103;00103;X1100103;RODAPE (EXCETO DE MADEIRA);;
11;11;11;00104;00104;X1100104;AZULEJO;;
11;11;11;00105;00105;X1100105;LAJOTA;;
11;11;11;00106;00106;X1100106;CERAMICA;;
11;11;11;00201;00201;X1100201;APARELHOS SANITARIOS (PIA, VASO, BIDE, BANHEIRA, ETC.);;
11;11;11;00202;00202;X1100202;BIDE;;
11;11;11;00203;00203;X1100203;CONJUNTO SANITARIO;;
11;11;11;00204;00204;X1100204;VASO SANITARIO;;
11;11;11;00205;00205;X1100205;BANHEIRA;;
11;11;11;00206;00206;X1100206;PECA PARA SUPORTE DE PAPEL HIGIENICO;;
11;11;11;00207;00207;X1100207;SABONETEIRA (EXCETO DE PLASTICO);;
11;11;11;00208;00208;X1100208;PIA;;
11;11;11;00301;00301;X1100301;JANELA E PORTA;;
11;11;11;00302;00302;X1100302;PORTA;;
11;11;11;00304;00304;X1100304;JANELA;;
11;11;11;00401;00401;X1100401;MADEIRA E TACO;;
11;11;11;00402;00402;X1100402;TACO;;
11;11;11;00403;00403;X1100403;CAIBRO;;
11;11;11;00404;00404;X1100404;RIPA;;
11;11;11;00405;00405;X1100405;SARRAFO;;
11;11;11;00406;00406;X1100406;MADEIRA;;
11;11;11;00407;00407;X1100407;ALIZAR;;
11;11;11;00501;00501;X1100501;CIMENTO;;
11;11;11;00502;00502;X1100502;CIMENTO BRANCO;;
11;11;11;00503;00503;X1100503;CIMENTCOLA OU CIMENTOCOLA;;
11;11;11;00601;00601;X1100601;TIJOLO;;
11;11;11;00602;00602;X1100602;BLOCO DE CERAMICA;;
11;11;11;00701;00701;X1100701;VIDRO;;
11;11;11;00801;00801;X1100801;TINTA;;
11;11;11;00802;00802;X1100802;VERNIZ;;
11;11;11;00901;00901;X1100901;MATERIAL DE PINTURA EM GERAL;;
11;11;11;00902;00902;X1100902;MASSA CORRIDA PARA PAREDE;;
11;11;11;00903;00903;X1100903;CAL;;
11;11;11;00904;00904;X1100904;CAL VIRGEM;;
11;11;11;00905;00905;X1100905;ROLO DE PINTURA;;
11;11;11;00906;00906;X1100906;LIXA DE MADEIRA;;
11;11;11;00907;00907;X1100907;LIXA DE FERRO;;
11;11;11;01001;01001;X1101001;TORNEIRA, CANO E MATERIAL HIDRAULICO EM GERAL;;
11;11;11;01002;01002;X1101002;CANO;;
11;11;11;01003;01003;X1101003;MATERIAL HIDRAULICO;;
11;11;11;01101;01101;X1101101;FERRAGENS (FECHADURA, FERRO, ARAME, PREGO, ETC.);;
11;11;11;01102;01102;X1101102;FECHADURA;;
11;11;11;01103;01103;X1101103;FERRO;;
11;11;11;01104;01104;X1101104;ARAME;;
11;11;11;01105;01105;X1101105;PREGO;;
11;11;11;01106;01106;X1101106;CADEADO;;
11;11;11;01107;01107;X1101107;RALO DE ESGOTAMENTO DE AGUA;;
11;11;11;01108;01108;X1101108;TELA DE ARAME;;
11;11;11;01109;01109;X1101109;TRILHO METALICO;;
11;11;11;01110;01110;X1101110;ROLAMENTO PARA PORTA;;
11;11;11;01201;01201;X1101201;FIO E MATERIAL ELETRICO EM GERAL;;
11;11;11;01202;01202;X1101202;MATERIAL PARA INSTALACAO ELETRICA;;
11;11;11;01203;01203;X1101203;FIO PARA INSTALACAO ELETRICA;;
11;11;11;01301;01301;X1101301;MAO-DE-OBRA (PEDREIRO, MARCENEIRO, ELETRICISTA, PINTOR, ETC.);;
11;11;11;01302;01302;X1101302;PEDREIRO;;
11;11;11;01303;01303;X1101303;MARCENEIRO;;
11;11;11;01304;01304;X1101304;ELETRICISTA;;
11;11;11;01305;01305;X1101305;PINTOR;;
11;11;11;01306;01306;X1101306;VIDRACEIRO;;
11;11;11;01401;01401;X1101401;DEDETIZACAO, DESRATIZACAO, DESINSETIZACAO, ETC.;;
11;11;11;01402;01402;X1101402;DESRATIZACAO;;
11;11;11;01403;01403;X1101403;EXTERMINIO DE INSETOS;;
11;11;11;01404;01404;X1101404;DESINSETIZACAO;;
11;11;11;01501;01501;X1101501;VITRIFICACAO (SINTECO, POLIURETANO, ETC.);;
11;11;11;01502;01502;X1101502;SINTECO;;
11;11;11;01503;01503;X1101503;POLIURETANO;;
11;11;11;01601;01601;X1101601;REFORMA OU OBRA POR EMPREITADA;;
11;11;11;01602;01602;X1101602;CONSTRUCAO POR EMPREITADA;;
11;11;11;01603;01603;X1101603;EMPREITEIRO;;
11;11;11;01604;01604;X1101604;EMPREITADA;;
11;11;11;01605;01605;X1101605;OBRA POR EMPREITADA;;
11;11;11;01606;01606;X1101606;TERRAPLANAGEM (EMPREITADA);;
11;11;11;01607;01607;X1101607;SERVICO DE TERRAPLANAGEM (EMPREITADA);;
11;11;11;01701;01701;X1101701;LICENCA PARA OBRA, PLANTA E DESEMBARACO DE DOCUMENTACAO;;
11;11;11;01702;01702;X1101702;PLANTA PARA OBRA;;
11;11;11;01703;01703;X1101703;DESEMBARACO DE DOCUMENTACAO PARA OBRA;;
11;11;11;01704;01704;X1101704;LICENCA PARA OBRA;;
11;11;11;01801;01801;X1101801;BOIA DE CAIXA DE AGUA;;
11;11;11;01901;01901;X1101901;ALUGUEL DE CARRETO PARA MATERIAL DE CONSTRUCAO;;
11;11;11;01902;01902;X1101902;FRETE DE MATERIAL DE CONSTRUCAO;;
11;11;11;01903;01903;X1101903;ALUGUEL DE CACAMBA PARA RETIRAR ENTULHOS;;
11;11;11;01904;01904;X1101904;RETIRADA DE ENTULHO;;
11;11;11;01905;01905;X1101905;CARRETO DE MATERIAL DE CONSTRUCAO;;
11;11;11;01906;01906;X1101906;ALUGUEL DE MATERIAL DE CONSTRUCAO;;
11;11;11;02001;02001;X1102001;CAIXA DE CORREIO;;
11;11;11;02002;02002;X1102002;CAIXA DE CORRESPONDENCIA;;
11;11;11;02003;02003;X1102003;CAIXA DE AR CONDICIONADO;;
11;11;11;02101;02101;X1102101;LAJE PRE-MOLDADA;;
11;11;11;02201;02201;X1102201;AREIA, TERRA, BARRO, SAIBRO, ETC.;;
11;11;11;02202;02202;X1102202;ARENOSO;;
11;11;11;02203;02203;X1102203;BARRO;;
11;11;11;02204;02204;X1102204;SAIBRO;;
11;11;11;02205;02205;X1102205;CAULIM;;
11;11;11;02206;02206;X1102206;TERRA;;
11;11;11;02207;02207;X1102207;ATERRO;;
11;11;11;02208;02208;X1102208;CASCALHO;;
11;11;11;02301;02301;X1102301;PEDRAS (BRITADA, MARROADA, PARALELEPIPEDO, ETC.);;
11;11;11;02302;02302;X1102302;PEDRA BRITADA;;
11;11;11;02303;02303;X1102303;BRITA;;
11;11;11;02304;02304;X1102304;PO DE PEDRA;;
11;11;11;02305;02305;X1102305;PEDRA MARROADA;;
11;11;11;02306;02306;X1102306;PEDRA DE ALICERCE;;
11;11;11;02307;02307;X1102307;ASFALTO;;
11;11;11;02401;02401;X1102401;PORTAO;;
11;11;11;02402;02402;X1102402;PORTAO DE FERRO;;
11;11;11;02403;02403;X1102403;PORTAO ELETRICO;;
11;11;11;02501;02501;X1102501;INSS DE OBRA;;
11;11;11;02502;02502;X1102502;INPS DE OBRA;;
11;11;11;02601;02601;X1102601;BASCULANTE;;
11;11;11;02701;02701;X1102701;COLA (EXCETO DUREPOX);;
11;11;11;02702;02702;X1102702;COLA DE MADEIRA;;
11;11;11;02703;02703;X1102703;COLA SUPER BOND;;
11;11;11;02704;02704;X1102704;SUPER BOND;;
11;11;11;02705;02705;X1102705;COLA DE SAPATEIRO;;
11;11;11;02801;02801;X1102801;ARGAMASSA;;
11;11;11;02802;02802;X1102802;REJUNTE;;
11;11;11;02901;02901;X1102901;TELHAS (BARRO, AMIANTO, FIBRA, ALUMINIO, ETC.);;
11;11;11;02902;02902;X1102902;TELHA DE BARRO;;
11;11;11;02903;02903;X1102903;TELHA DE AMIANTO;;
11;11;11;02904;02904;X1102904;TELHA DE FIBRA;;
11;11;11;02905;02905;X1102905;TELHA DE ALUMINIO;;
11;11;11;03001;03001;X1103001;SOLEIRA E PARAPEITO DE JANELA DE QUALQUER MATERIAL;;
11;11;11;03002;03002;X1103002;PARAPEITO DE JANELA DE QUALQUER MATERIAL;;
11;11;11;03101;03101;X1103101;PEDRA MARMORE PARA PIA;;
11;11;11;03102;03102;X1103102;MARMORE (PEDRA) PARA PIA;;
11;11;11;03103;03103;X1103103;BALCAO DE MARMORE PARA PIA;;
11;11;11;03104;03104;X1103104;BALCAO DE PIA;;
11;11;11;03105;03105;X1103105;BALCAO DE COZINHA;;
11;11;11;03106;03106;X1103106;GRANITO (PEDRA) PARA PIA;;
11;11;11;03107;03107;X1103107;BALCAO DE GRANITO PARA PIA;;
11;11;11;03108;03108;X1103108;GRANITO;;
11;11;11;03201;03201;X1103201;CAIXA DE AGUA DE QUALQUER MATERIAL;;
11;11;11;03202;03202;X1103202;TAMPA DE CAIXA DE AGUA;;
11;11;11;03203;03203;X1103203;CAIXA DE AGUA;;
11;11;11;03301;03301;X1103301;GRADE DE FERRO;;
11;11;11;03401;03401;X1103401;BLOCO DE CIMENTO;;
11;11;11;03402;03402;X1103402;BLOCKET (BLOCO DE CIMENTO);;
11;11;11;03501;03501;X1103501;BOX DE BANHEIRO DE QUALQUER MATERIAL;;
11;11;11;03601;03601;X1103601;TANQUE DE QUALQUER MATERIAL;;
11;11;11;03701;03701;X1103701;PORTAL;;
11;11;11;03801;03801;X1103801;CAIXA DE LUZ (PADRAO);;
11;11;11;03901;03901;X1103901;CAIXA DE DESCARGA;;
11;11;11;04001;04001;X1104001;GESSO;;
11;11;11;04101;04101;X1104101;ESPELHO DE BANHEIRO;;
11;11;11;04201;04201;X1104201;MANILHA;;
11;11;11;04301;04301;X1104301;PLACA, ANEL, VIGA, PALANQUE, ETC. DE CIMENTO OU CONCRETO;;
11;11;11;04302;04302;X1104302;ANEL DE CIMENTO OU CONCRETO;;
11;11;11;04303;04303;X1104303;VIGA DE CIMENTO OU CONCRETO;;
11;11;11;04304;04304;X1104304;PALANQUE DE CIMENTO OU CONCRETO;;
11;11;11;04305;04305;X1104305;PLACA DE CIMENTO OU CONCRETO;;
11;11;11;04401;04401;X1104401;CAIXA DE REGISTRO DE AGUA;;
11;11;11;04501;04501;X1104501;MATERIAL PLASTICO PARA COBERTURA;;
11;11;11;04502;04502;X1104502;TOLDO PLASTICO;;
11;11;11;04503;04503;X1104503;PLASTICO (MATERIAL PARA COBERTURA);;
11;11;11;04504;04504;X1104504;TOLDO DE LONA;;
11;11;11;04505;04505;X1104505;LONA;;
11;11;11;04601;04601;X1104601;DUREPOX;;
11;11;11;04602;04602;X1104602;EPOX (COLA);;
11;11;11;04701;04701;X1104701;CUBA PARA PIA (QUALQUER MATERIAL);;
11;11;11;04702;04702;X1104702;PIA (CUBA) DE QUALQUER MATERIAL;;
11;11;11;04801;04801;X1104801;CALHA;;
11;11;11;04901;04901;X1104901;ESQUADRIA;;
11;11;11;05001;05001;X1105001;FORMICA (FOLHA);;
11;11;11;05002;05002;X1105002;FOLHA DE FORMICA;;
11;11;11;05101;05101;X1105101;POSTE;;
11;11;11;05102;05102;X1105102;POSTE DE MADEIRA;;
11;11;11;05103;05103;X1105103;POSTE METALICO;;
11;11;11;05104;05104;X1105104;POSTE DE CIMENTO;;
11;11;11;05201;05201;X1105201;CUPINICIDA;;
11;11;11;05202;05202;X1105202;VENENO CONTRA CUPIM (CUPINICIDA);;
11;11;11;05301;05301;X1105301;PRODUTOS PARA PISCINA;;
11;11;11;05302;05302;X1105302;CLORO PARA PISCINA;;
11;11;11;05303;05303;X1105303;SULFATO DE ALUMINIO PARA PISCINA;;
11;11;11;05401;05401;X1105401;PAPEL DE PAREDE;;
11;11;11;05501;05501;X1105501;ESCADA CARACOL;;
11;11;11;05601;05601;X1105601;IMPERMEABILIZANTE;;
11;11;11;05602;05602;X1105602;MASSA DE VEDACAO DE TELHA;;
11;11;11;05701;05701;X1105701;PALHA PARA COBERTURA;;
11;11;11;05702;05702;X1105702;SAPE PARA COBERTURA;;
11;11;11;05801;05801;X1105801;ALUGUEL DE TERRENO PARA SEPULTURA;;
11;11;11;05901;05901;X1105901;MASSA DE FIXACAO E VEDACAO DE VIDRO;;
11;11;11;06001;06001;X1106001;CASA DE MADEIRA USADA;;
11;11;11;06101;06101;X1106101;BANDEIRA DE JANELA;;
11;11;11;06201;06201;X1106201;CONCRETO USINADO;;
11;11;11;06301;06301;X1106301;CIPO DE AMARRAR;;
11;11;11;06401;06401;X1106401;TETO SOLAR;;
11;11;11;06501;06501;X1106501;ALUGUEL DE MAQUINAS;;
11;11;11;06601;06601;X1106601;FOSSA SEPTICA;;
11;11;11;06701;06701;X1106701;FIXOTAC;;
11;11;11;06901;06901;X1106901;LATA VAZIA (USADA EM CONSTRUCAO);;
11;11;11;06902;06902;X1106902;BALDE PARA CONSTRUCAO;;
11;11;11;07001;07001;X1107001;RUFO DE TELHADO;;
11;11;11;07002;07002;X1107002;RUFO PARA TELHADO;;
11;11;11;07101;07101;X1107101;OXIDO DE FERRO (PARA PISO DE CERAMICA);;
11;11;11;07201;07201;X1107201;ESTACA PARA CERCA (QUALQUER MATERIAL);;
11;11;11;07301;07301;X1107301;LIXEIRA METALICA;;
11;11;11;07401;07401;X1107401;MASSA PARA REJUNTE;;
11;11;11;07501;07501;X1107501;CHAPA METALICA;;
11;11;11;07601;07601;X1107601;ACESSORIOS PARA BANHEIRO;;
11;11;11;07701;07701;X1107701;FORRO PARA COBERTURA;;
11;11;11;07702;07702;X1107702;FORRO DE MADEIRA;;
11;11;11;07703;07703;X1107703;FORRO DE GESSO;;
